formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms
0013adba-447b-46df-aca0-f34c9c40cc56,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | SEKRETARIAT BADAN STANDARDISASI INSTRUMEN PERTANIAN | BALAI INFORMASI STANDAR INSTRUMEN PERTANIAN,1,1,2785700,7380850,4
3aa93894-01f4-4468-a004-c71e04dfeb5f,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI PELATIHAN PERTANIAN JAMBI,1,0,3325752,8660902,15
e8e452b9-7a5b-4c74-bbc0-4ccc2cb42a8d,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM XVIII/KSR | DENMADAM XVIII/KSR,2,0,2000000,5000000,0
ea2e434c-c7ad-45a2-b719-b262b4e39186,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM XIV/HSN | DENMADAM XIV/HSN,2,0,2000000,5000000,3
eaca308b-1dff-409f-a2dc-2f028cf40898,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM V/BRW | DENMADAM V/BRW,2,0,2000000,5000000,12
ed6b63fa-271a-4329-a9aa-0748f69f186c,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | PUSSANSIAD,1,0,2000000,5000000,0
f21e6f43-5a69-422b-926d-c9d79fcf92e9,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM VI/MLW | DENMADAM,2,0,2000000,5000000,1
f4d626ec-ad97-4ecf-b2ac-bc2bf14feb22,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | DISPENAD,1,0,2000000,5000000,0
f76486f0-b94b-43a2-8662-3646ad041c98,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM XII/TPR | DENMADAM XII/TPR,2,0,2000000,5000000,0
0013adba-447b-46df-aca0-f34c9c40cc56,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | SEKRETARIAT BADAN STANDARDISASI INSTRUMEN PERTANIAN | BALAI INFORMASI STANDAR INSTRUMEN PERTANIAN,1,1,2785700,7380850,4
3aa93894-01f4-4468-a004-c71e04dfeb5f,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI PELATIHAN PERTANIAN JAMBI,1,0,3325752,8660902,15
773dfefe-6661-4894-968e-500118f951fd,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | SEKOLAH MENENGAH KEJURUAN  PERTANIAN PEMBANGUNAN NEGERI SEMBAWA,1,0,3325752,8660902,9
ea2e434c-c7ad-45a2-b719-b262b4e39186,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM XIV/HSN | DENMADAM XIV/HSN,2,0,2000000,5000000,3
eaca308b-1dff-409f-a2dc-2f028cf40898,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM V/BRW | DENMADAM V/BRW,2,0,2000000,5000000,12
ed6b63fa-271a-4329-a9aa-0748f69f186c,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | PUSSANSIAD,1,0,2000000,5000000,0
f21e6f43-5a69-422b-926d-c9d79fcf92e9,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM VI/MLW | DENMADAM,2,0,2000000,5000000,1
f4d626ec-ad97-4ecf-b2ac-bc2bf14feb22,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | DISPENAD,1,0,2000000,5000000,0
f76486f0-b94b-43a2-8662-3646ad041c98,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM XII/TPR | DENMADAM XII/TPR,2,0,2000000,5000000,0
0013adba-447b-46df-aca0-f34c9c40cc56,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | SEKRETARIAT BADAN STANDARDISASI INSTRUMEN PERTANIAN | BALAI INFORMASI STANDAR INSTRUMEN PERTANIAN,1,1,2785700,7380850,4
3aa93894-01f4-4468-a004-c71e04dfeb5f,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI PELATIHAN PERTANIAN JAMBI,1,0,3325752,8660902,15
773dfefe-6661-4894-968e-500118f951fd,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | SEKOLAH MENENGAH KEJURUAN  PERTANIAN PEMBANGUNAN NEGERI SEMBAWA,1,0,3325752,8660902,9
90b4fab4-411a-4057-9dbd-feb4a8945c9b,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI BESAR PELATIHAN PERTANIAN BINUANG,1,0,3325752,8660902,8
eaca308b-1dff-409f-a2dc-2f028cf40898,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM V/BRW | DENMADAM V/BRW,2,0,2000000,5000000,12
ed6b63fa-271a-4329-a9aa-0748f69f186c,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | PUSSANSIAD,1,0,2000000,5000000,0
f21e6f43-5a69-422b-926d-c9d79fcf92e9,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM VI/MLW | DENMADAM,2,0,2000000,5000000,1
f4d626ec-ad97-4ecf-b2ac-bc2bf14feb22,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | DISPENAD,1,0,2000000,5000000,0
f76486f0-b94b-43a2-8662-3646ad041c98,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM XII/TPR | DENMADAM XII/TPR,2,0,2000000,5000000,0
0013adba-447b-46df-aca0-f34c9c40cc56,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | SEKRETARIAT BADAN STANDARDISASI INSTRUMEN PERTANIAN | BALAI INFORMASI STANDAR INSTRUMEN PERTANIAN,1,1,2785700,7380850,4
3aa93894-01f4-4468-a004-c71e04dfeb5f,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI PELATIHAN PERTANIAN JAMBI,1,0,3325752,8660902,15
773dfefe-6661-4894-968e-500118f951fd,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | SEKOLAH MENENGAH KEJURUAN  PERTANIAN PEMBANGUNAN NEGERI SEMBAWA,1,0,3325752,8660902,9
90b4fab4-411a-4057-9dbd-feb4a8945c9b,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI BESAR PELATIHAN PERTANIAN BINUANG,1,0,3325752,8660902,8
b0fa11fa-82cf-4a6c-91c3-6b49276370fc,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | SEKRETARIAT BADAN STANDARDISASI INSTRUMEN PERTANIAN,1,1,2785700,7380850,4
ed6b63fa-271a-4329-a9aa-0748f69f186c,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | PUSSANSIAD,1,0,2000000,5000000,0
f21e6f43-5a69-422b-926d-c9d79fcf92e9,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM VI/MLW | DENMADAM,2,0,2000000,5000000,1
f4d626ec-ad97-4ecf-b2ac-bc2bf14feb22,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | DISPENAD,1,0,2000000,5000000,0
f76486f0-b94b-43a2-8662-3646ad041c98,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM XII/TPR | DENMADAM XII/TPR,2,0,2000000,5000000,0
0013adba-447b-46df-aca0-f34c9c40cc56,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | SEKRETARIAT BADAN STANDARDISASI INSTRUMEN PERTANIAN | BALAI INFORMASI STANDAR INSTRUMEN PERTANIAN,1,1,2785700,7380850,4
3aa93894-01f4-4468-a004-c71e04dfeb5f,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI PELATIHAN PERTANIAN JAMBI,1,0,3325752,8660902,15
773dfefe-6661-4894-968e-500118f951fd,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | SEKOLAH MENENGAH KEJURUAN  PERTANIAN PEMBANGUNAN NEGERI SEMBAWA,1,0,3325752,8660902,9
90b4fab4-411a-4057-9dbd-feb4a8945c9b,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI BESAR PELATIHAN PERTANIAN BINUANG,1,0,3325752,8660902,8
b0fa11fa-82cf-4a6c-91c3-6b49276370fc,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | SEKRETARIAT BADAN STANDARDISASI INSTRUMEN PERTANIAN,1,1,2785700,7380850,4
ebd9bc28-19f8-4c2b-ade4-d76f970f8ac2,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI BESAR PELATIHAN PETERNAKAN KUPANG,1,0,3325752,8660902,1
f21e6f43-5a69-422b-926d-c9d79fcf92e9,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM VI/MLW | DENMADAM,2,0,2000000,5000000,1
f4d626ec-ad97-4ecf-b2ac-bc2bf14feb22,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | DISPENAD,1,0,2000000,5000000,0
f76486f0-b94b-43a2-8662-3646ad041c98,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM XII/TPR | DENMADAM XII/TPR,2,0,2000000,5000000,0
0013adba-447b-46df-aca0-f34c9c40cc56,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | SEKRETARIAT BADAN STANDARDISASI INSTRUMEN PERTANIAN | BALAI INFORMASI STANDAR INSTRUMEN PERTANIAN,1,1,2785700,7380850,4
3aa93894-01f4-4468-a004-c71e04dfeb5f,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI PELATIHAN PERTANIAN JAMBI,1,0,3325752,8660902,15
773dfefe-6661-4894-968e-500118f951fd,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | SEKOLAH MENENGAH KEJURUAN  PERTANIAN PEMBANGUNAN NEGERI SEMBAWA,1,0,3325752,8660902,9
90b4fab4-411a-4057-9dbd-feb4a8945c9b,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI BESAR PELATIHAN PERTANIAN BINUANG,1,0,3325752,8660902,8
b0fa11fa-82cf-4a6c-91c3-6b49276370fc,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | SEKRETARIAT BADAN STANDARDISASI INSTRUMEN PERTANIAN,1,1,2785700,7380850,4
ebd9bc28-19f8-4c2b-ade4-d76f970f8ac2,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI BESAR PELATIHAN PETERNAKAN KUPANG,1,0,3325752,8660902,1
f545a65b-91ab-4ecf-a9b1-6159b755985a,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | POLITEKNIK PEMBANGUNAN PERTANIAN BOGOR,3,0,3325752,8660902,64
f4d626ec-ad97-4ecf-b2ac-bc2bf14feb22,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | DISPENAD,1,0,2000000,5000000,0
f76486f0-b94b-43a2-8662-3646ad041c98,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM XII/TPR | DENMADAM XII/TPR,2,0,2000000,5000000,0
0013adba-447b-46df-aca0-f34c9c40cc56,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | SEKRETARIAT BADAN STANDARDISASI INSTRUMEN PERTANIAN | BALAI INFORMASI STANDAR INSTRUMEN PERTANIAN,1,1,2785700,7380850,4
3aa93894-01f4-4468-a004-c71e04dfeb5f,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI PELATIHAN PERTANIAN JAMBI,1,0,3325752,8660902,15
773dfefe-6661-4894-968e-500118f951fd,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | SEKOLAH MENENGAH KEJURUAN  PERTANIAN PEMBANGUNAN NEGERI SEMBAWA,1,0,3325752,8660902,9
90b4fab4-411a-4057-9dbd-feb4a8945c9b,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI BESAR PELATIHAN PERTANIAN BINUANG,1,0,3325752,8660902,8
b0fa11fa-82cf-4a6c-91c3-6b49276370fc,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | SEKRETARIAT BADAN STANDARDISASI INSTRUMEN PERTANIAN,1,1,2785700,7380850,4
ebd9bc28-19f8-4c2b-ade4-d76f970f8ac2,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI BESAR PELATIHAN PETERNAKAN KUPANG,1,0,3325752,8660902,1
f545a65b-91ab-4ecf-a9b1-6159b755985a,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | POLITEKNIK PEMBANGUNAN PERTANIAN BOGOR,3,0,3325752,8660902,64
bbd7dc9f-2a40-4118-824c-b187dd273842,Pemerintah Aceh,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,ACEH | DINAS KEBUDAYAAN DAN PARIWISATA ACEH | SEKRETARIAT DINAS KEBUDAYAAN DAN PARIWISATA ACEH,2,1,3000000,3200000,68
f76486f0-b94b-43a2-8662-3646ad041c98,Kementerian Pertahanan,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM XII/TPR | DENMADAM XII/TPR,2,0,2000000,5000000,0
0013adba-447b-46df-aca0-f34c9c40cc56,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | SEKRETARIAT BADAN STANDARDISASI INSTRUMEN PERTANIAN | BALAI INFORMASI STANDAR INSTRUMEN PERTANIAN,1,1,2785700,7380850,4
3aa93894-01f4-4468-a004-c71e04dfeb5f,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI PELATIHAN PERTANIAN JAMBI,1,0,3325752,8660902,15
773dfefe-6661-4894-968e-500118f951fd,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | SEKOLAH MENENGAH KEJURUAN  PERTANIAN PEMBANGUNAN NEGERI SEMBAWA,1,0,3325752,8660902,9
90b4fab4-411a-4057-9dbd-feb4a8945c9b,Kementerian Pertanian,CPNS,UMUM,PUSTAKAWAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN PENYULUHAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA PERTANIAN | BALAI BESAR PELATIHAN PERTANIAN BINUANG,1,0,3325752,8660902,8
