formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms
9cff6e83-f163-4c99-8e27-fb15db3a9b4a,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Perikanan | Sekretariat Dinas Perikanan | Sub Bagian Umum dan Kepegawaian,1,1,2700000,4500000,16
d13e52e8-7112-4031-80a8-8928051213df,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Badan Kesatuan Bangsa dan Politik | Sekretariat Badan Kesatuan Bangsa dan Politik | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,21
e3d79c93-c1c0-4f2f-8fd0-d72776ab2cec,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,"Pemerintah Kabupaten Banggai Kepulauan | Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Sekretariat Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Sub Bagian Umum dan Kepegawaian",1,1,2785700,4575200,23
2ac370d4-79cf-4b7e-9237-bf7b6482cab2,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Sekretariat DPRD | Bagian Hukum dan Persidangan | Sub Bagian Perundang-Undangan,1,1,2700000,3000000,20
45cb1411-76ba-43dd-9acd-1d760110972f,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Organisasi,1,1,2700000,3000000,25
52b5b993-8e4d-4aa2-bbc5-252bbd77a240,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Kependudukan Dan Pencatatan Sipil | Sekretariat Dinas Kependudukan dan Pencatatan Sipil | Sub Bagian Umum dan Kepegawaian,1,1,2700000,4500000,74
5f6256cb-b57d-4ca6-8072-b41428fc6f35,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Lingkungan Hidup | Sekretariat Dinas Lingkungan Hidup | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,62
60e4d751-a21e-47c7-a5cb-eed7ad1b62b2,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pertanian | Sekretariat Dinas Pertanian | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,43
9752193e-4e33-4f97-956a-5e2d3e9efbd0,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Pengadaan Barang dan Jasa | Sub Bagian Pengelolaan Layanan Pengadaan Secara Elektronik,1,1,2785700,4575200,13
9cff6e83-f163-4c99-8e27-fb15db3a9b4a,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Perikanan | Sekretariat Dinas Perikanan | Sub Bagian Umum dan Kepegawaian,1,1,2700000,4500000,16
d13e52e8-7112-4031-80a8-8928051213df,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Badan Kesatuan Bangsa dan Politik | Sekretariat Badan Kesatuan Bangsa dan Politik | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,21
e3d79c93-c1c0-4f2f-8fd0-d72776ab2cec,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,"Pemerintah Kabupaten Banggai Kepulauan | Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Sekretariat Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Sub Bagian Umum dan Kepegawaian",1,1,2785700,4575200,23
0f6856fa-4c2f-4398-bc76-2baac87138ad,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,PENGEMBANG TEKNOLOGI PEMBELAJARAN AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pendidikan dan Kebudayaan | Bidang Pembinaan Ketenagaan | Seksi PembinaanTenaga Kependidikan Pendidikan Dasar,1,1,2700000,3000000,58
45cb1411-76ba-43dd-9acd-1d760110972f,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Organisasi,1,1,2700000,3000000,25
52b5b993-8e4d-4aa2-bbc5-252bbd77a240,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Kependudukan Dan Pencatatan Sipil | Sekretariat Dinas Kependudukan dan Pencatatan Sipil | Sub Bagian Umum dan Kepegawaian,1,1,2700000,4500000,74
5f6256cb-b57d-4ca6-8072-b41428fc6f35,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Lingkungan Hidup | Sekretariat Dinas Lingkungan Hidup | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,62
60e4d751-a21e-47c7-a5cb-eed7ad1b62b2,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pertanian | Sekretariat Dinas Pertanian | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,43
9752193e-4e33-4f97-956a-5e2d3e9efbd0,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Pengadaan Barang dan Jasa | Sub Bagian Pengelolaan Layanan Pengadaan Secara Elektronik,1,1,2785700,4575200,13
9cff6e83-f163-4c99-8e27-fb15db3a9b4a,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Perikanan | Sekretariat Dinas Perikanan | Sub Bagian Umum dan Kepegawaian,1,1,2700000,4500000,16
d13e52e8-7112-4031-80a8-8928051213df,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Badan Kesatuan Bangsa dan Politik | Sekretariat Badan Kesatuan Bangsa dan Politik | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,21
e3d79c93-c1c0-4f2f-8fd0-d72776ab2cec,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,"Pemerintah Kabupaten Banggai Kepulauan | Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Sekretariat Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Sub Bagian Umum dan Kepegawaian",1,1,2785700,4575200,23
0f6856fa-4c2f-4398-bc76-2baac87138ad,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,PENGEMBANG TEKNOLOGI PEMBELAJARAN AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pendidikan dan Kebudayaan | Bidang Pembinaan Ketenagaan | Seksi PembinaanTenaga Kependidikan Pendidikan Dasar,1,1,2700000,3000000,58
2c425ec8-5ccf-4a16-a9d9-8ad73cd04901,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,PENGEMBANG TEKNOLOGI PEMBELAJARAN AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pendidikan dan Kebudayaan | Bidang Pembinaan Ketenagaan | Seksi Pembinaan Tenaga Kependidikan Pendidikan Anak Usia Dini dan Pendidikan Non Formal,1,1,2700000,3000000,22
52b5b993-8e4d-4aa2-bbc5-252bbd77a240,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Kependudukan Dan Pencatatan Sipil | Sekretariat Dinas Kependudukan dan Pencatatan Sipil | Sub Bagian Umum dan Kepegawaian,1,1,2700000,4500000,74
5f6256cb-b57d-4ca6-8072-b41428fc6f35,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Lingkungan Hidup | Sekretariat Dinas Lingkungan Hidup | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,62
60e4d751-a21e-47c7-a5cb-eed7ad1b62b2,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pertanian | Sekretariat Dinas Pertanian | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,43
9752193e-4e33-4f97-956a-5e2d3e9efbd0,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Pengadaan Barang dan Jasa | Sub Bagian Pengelolaan Layanan Pengadaan Secara Elektronik,1,1,2785700,4575200,13
9cff6e83-f163-4c99-8e27-fb15db3a9b4a,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Perikanan | Sekretariat Dinas Perikanan | Sub Bagian Umum dan Kepegawaian,1,1,2700000,4500000,16
d13e52e8-7112-4031-80a8-8928051213df,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Badan Kesatuan Bangsa dan Politik | Sekretariat Badan Kesatuan Bangsa dan Politik | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,21
e3d79c93-c1c0-4f2f-8fd0-d72776ab2cec,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,"Pemerintah Kabupaten Banggai Kepulauan | Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Sekretariat Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Sub Bagian Umum dan Kepegawaian",1,1,2785700,4575200,23
0f6856fa-4c2f-4398-bc76-2baac87138ad,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,PENGEMBANG TEKNOLOGI PEMBELAJARAN AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pendidikan dan Kebudayaan | Bidang Pembinaan Ketenagaan | Seksi PembinaanTenaga Kependidikan Pendidikan Dasar,1,1,2700000,3000000,58
2c425ec8-5ccf-4a16-a9d9-8ad73cd04901,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,PENGEMBANG TEKNOLOGI PEMBELAJARAN AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pendidikan dan Kebudayaan | Bidang Pembinaan Ketenagaan | Seksi Pembinaan Tenaga Kependidikan Pendidikan Anak Usia Dini dan Pendidikan Non Formal,1,1,2700000,3000000,22
ed9b1967-70aa-43ec-bf66-af748c620f47,Pemerintah Kab. Barito Timur,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KAB. BARITO TIMUR | DINAS PENDIDIKAN | UPT DINAS PENDIDIKAN KECAMATAN DUSUN TENGAH | SUB BAGIAN TATA USAHA,1,1,2800000,3300000,58
5f6256cb-b57d-4ca6-8072-b41428fc6f35,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Lingkungan Hidup | Sekretariat Dinas Lingkungan Hidup | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,62
60e4d751-a21e-47c7-a5cb-eed7ad1b62b2,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pertanian | Sekretariat Dinas Pertanian | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,43
9752193e-4e33-4f97-956a-5e2d3e9efbd0,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Pengadaan Barang dan Jasa | Sub Bagian Pengelolaan Layanan Pengadaan Secara Elektronik,1,1,2785700,4575200,13
9cff6e83-f163-4c99-8e27-fb15db3a9b4a,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Perikanan | Sekretariat Dinas Perikanan | Sub Bagian Umum dan Kepegawaian,1,1,2700000,4500000,16
d13e52e8-7112-4031-80a8-8928051213df,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Badan Kesatuan Bangsa dan Politik | Sekretariat Badan Kesatuan Bangsa dan Politik | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,21
e3d79c93-c1c0-4f2f-8fd0-d72776ab2cec,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,"Pemerintah Kabupaten Banggai Kepulauan | Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Sekretariat Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Sub Bagian Umum dan Kepegawaian",1,1,2785700,4575200,23
0f6856fa-4c2f-4398-bc76-2baac87138ad,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,PENGEMBANG TEKNOLOGI PEMBELAJARAN AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pendidikan dan Kebudayaan | Bidang Pembinaan Ketenagaan | Seksi PembinaanTenaga Kependidikan Pendidikan Dasar,1,1,2700000,3000000,58
2c425ec8-5ccf-4a16-a9d9-8ad73cd04901,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,PENGEMBANG TEKNOLOGI PEMBELAJARAN AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pendidikan dan Kebudayaan | Bidang Pembinaan Ketenagaan | Seksi Pembinaan Tenaga Kependidikan Pendidikan Anak Usia Dini dan Pendidikan Non Formal,1,1,2700000,3000000,22
ed9b1967-70aa-43ec-bf66-af748c620f47,Pemerintah Kab. Barito Timur,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KAB. BARITO TIMUR | DINAS PENDIDIKAN | UPT DINAS PENDIDIKAN KECAMATAN DUSUN TENGAH | SUB BAGIAN TATA USAHA,1,1,2800000,3300000,58
64f24220-727b-4a39-b441-696375577501,Pemerintah Kab. Bolaang Mongondow Timur,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN BOLAANG MONGONDOW TIMUR | SEKRETARIAT DEWAN PERWAKILAN RAKYAT DAERAH | BAGIAN FASILITASI PENGANGGARAN DAN PENGAWASAN,1,1,3203600,5265000,41
60e4d751-a21e-47c7-a5cb-eed7ad1b62b2,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pertanian | Sekretariat Dinas Pertanian | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,43
9752193e-4e33-4f97-956a-5e2d3e9efbd0,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Pengadaan Barang dan Jasa | Sub Bagian Pengelolaan Layanan Pengadaan Secara Elektronik,1,1,2785700,4575200,13
9cff6e83-f163-4c99-8e27-fb15db3a9b4a,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Perikanan | Sekretariat Dinas Perikanan | Sub Bagian Umum dan Kepegawaian,1,1,2700000,4500000,16
d13e52e8-7112-4031-80a8-8928051213df,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Badan Kesatuan Bangsa dan Politik | Sekretariat Badan Kesatuan Bangsa dan Politik | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,21
e3d79c93-c1c0-4f2f-8fd0-d72776ab2cec,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,"Pemerintah Kabupaten Banggai Kepulauan | Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Sekretariat Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Sub Bagian Umum dan Kepegawaian",1,1,2785700,4575200,23
0f6856fa-4c2f-4398-bc76-2baac87138ad,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,PENGEMBANG TEKNOLOGI PEMBELAJARAN AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pendidikan dan Kebudayaan | Bidang Pembinaan Ketenagaan | Seksi PembinaanTenaga Kependidikan Pendidikan Dasar,1,1,2700000,3000000,58
2c425ec8-5ccf-4a16-a9d9-8ad73cd04901,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,PENGEMBANG TEKNOLOGI PEMBELAJARAN AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pendidikan dan Kebudayaan | Bidang Pembinaan Ketenagaan | Seksi Pembinaan Tenaga Kependidikan Pendidikan Anak Usia Dini dan Pendidikan Non Formal,1,1,2700000,3000000,22
ed9b1967-70aa-43ec-bf66-af748c620f47,Pemerintah Kab. Barito Timur,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KAB. BARITO TIMUR | DINAS PENDIDIKAN | UPT DINAS PENDIDIKAN KECAMATAN DUSUN TENGAH | SUB BAGIAN TATA USAHA,1,1,2800000,3300000,58
64f24220-727b-4a39-b441-696375577501,Pemerintah Kab. Bolaang Mongondow Timur,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN BOLAANG MONGONDOW TIMUR | SEKRETARIAT DEWAN PERWAKILAN RAKYAT DAERAH | BAGIAN FASILITASI PENGANGGARAN DAN PENGAWASAN,1,1,3203600,5265000,41
9f2721da-b06c-4a1d-be68-2c850a63f6fe,Pemerintah Kab. Bolaang Mongondow Timur,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN BOLAANG MONGONDOW TIMUR | BADAN RISET DAN INOVASI DAERAH,1,1,3203600,5265000,56
9752193e-4e33-4f97-956a-5e2d3e9efbd0,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Pengadaan Barang dan Jasa | Sub Bagian Pengelolaan Layanan Pengadaan Secara Elektronik,1,1,2785700,4575200,13
9cff6e83-f163-4c99-8e27-fb15db3a9b4a,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Perikanan | Sekretariat Dinas Perikanan | Sub Bagian Umum dan Kepegawaian,1,1,2700000,4500000,16
d13e52e8-7112-4031-80a8-8928051213df,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Badan Kesatuan Bangsa dan Politik | Sekretariat Badan Kesatuan Bangsa dan Politik | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,21
e3d79c93-c1c0-4f2f-8fd0-d72776ab2cec,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,"Pemerintah Kabupaten Banggai Kepulauan | Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Sekretariat Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Sub Bagian Umum dan Kepegawaian",1,1,2785700,4575200,23
0f6856fa-4c2f-4398-bc76-2baac87138ad,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,PENGEMBANG TEKNOLOGI PEMBELAJARAN AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pendidikan dan Kebudayaan | Bidang Pembinaan Ketenagaan | Seksi PembinaanTenaga Kependidikan Pendidikan Dasar,1,1,2700000,3000000,58
