formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms
8a02849d91ab929d0191accc88d1151d,Kementerian Agama,CPNS,PENYANDANG DISABILITAS,PENTASHIH MUSHAF AL-QUR`AN AHLI PERTAMA,DIREKTORAT JENDERAL BIMBINGAN MASYARAKAT ISLAM,1,1,2785700,6104700,0
8a038450919cdb3c0191a78af4091fa7,Kementerian Agama,CPNS,UMUM,PENTASHIH MUSHAF AL-QUR`AN AHLI PERTAMA,DIREKTORAT JENDERAL BIMBINGAN MASYARAKAT ISLAM,1,1,2785700,6104700,6
8a028487919cdb310191a7f6e7c42181,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA DAERAH ISTIMEWA YOGYAKARTA,81,1,2785700,6104700,1145
8a028487919cdb310191a7faf04021ca,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA TIMUR,123,1,2785700,6104700,2977
8a028487919cdb310191a7fc6f40223c,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI MALUKU UTARA,3,1,2785700,6104700,71
8a028487919cdb310191a7fffb2c2253,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SULAWESI UTARA,10,1,2785700,6104700,112
8a028487919cdb310191a8441b9e23bc,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA BARAT,264,1,2785700,6104700,3975
8a028487919cdb310191a862f3b324c4,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA TENGAH,105,1,2785700,6104700,3611
8a028487919cdb310191a8657ff6252e,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SULAWESI SELATAN,195,1,2785700,6104700,3629
8a028487919cdb310191a8a5db5b29ce,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI DKI JAKARTA,38,1,2785700,6104700,850
8a038450919cdb3c0191a78af4091fa7,Kementerian Agama,CPNS,UMUM,PENTASHIH MUSHAF AL-QUR`AN AHLI PERTAMA,DIREKTORAT JENDERAL BIMBINGAN MASYARAKAT ISLAM,1,1,2785700,6104700,6
8a028487919cdb310191a7f6e7c42181,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA DAERAH ISTIMEWA YOGYAKARTA,81,1,2785700,6104700,1145
8a028487919cdb310191a7faf04021ca,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA TIMUR,123,1,2785700,6104700,2977
8a028487919cdb310191a7fc6f40223c,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI MALUKU UTARA,3,1,2785700,6104700,71
8a028487919cdb310191a7fffb2c2253,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SULAWESI UTARA,10,1,2785700,6104700,112
8a028487919cdb310191a8441b9e23bc,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA BARAT,264,1,2785700,6104700,3975
8a028487919cdb310191a862f3b324c4,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA TENGAH,105,1,2785700,6104700,3611
8a028487919cdb310191a8657ff6252e,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SULAWESI SELATAN,195,1,2785700,6104700,3629
8a028487919cdb310191a8a5db5b29ce,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI DKI JAKARTA,38,1,2785700,6104700,850
8a028487919cdb310191a8a7642f29e9,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI KALIMANTAN UTARA,3,1,2785700,6104700,41
8a028487919cdb310191a7f6e7c42181,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA DAERAH ISTIMEWA YOGYAKARTA,81,1,2785700,6104700,1145
8a028487919cdb310191a7faf04021ca,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA TIMUR,123,1,2785700,6104700,2977
8a028487919cdb310191a7fc6f40223c,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI MALUKU UTARA,3,1,2785700,6104700,71
8a028487919cdb310191a7fffb2c2253,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SULAWESI UTARA,10,1,2785700,6104700,112
8a028487919cdb310191a8441b9e23bc,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA BARAT,264,1,2785700,6104700,3975
8a028487919cdb310191a862f3b324c4,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA TENGAH,105,1,2785700,6104700,3611
8a028487919cdb310191a8657ff6252e,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SULAWESI SELATAN,195,1,2785700,6104700,3629
8a028487919cdb310191a8a5db5b29ce,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI DKI JAKARTA,38,1,2785700,6104700,850
8a028487919cdb310191a8a7642f29e9,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI KALIMANTAN UTARA,3,1,2785700,6104700,41
8a028487919cdb310191a8a8ab9929ed,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI RIAU,4,1,2785700,6104700,384
8a028487919cdb310191a7faf04021ca,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA TIMUR,123,1,2785700,6104700,2977
8a028487919cdb310191a7fc6f40223c,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI MALUKU UTARA,3,1,2785700,6104700,71
8a028487919cdb310191a7fffb2c2253,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SULAWESI UTARA,10,1,2785700,6104700,112
8a028487919cdb310191a8441b9e23bc,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA BARAT,264,1,2785700,6104700,3975
8a028487919cdb310191a862f3b324c4,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA TENGAH,105,1,2785700,6104700,3611
8a028487919cdb310191a8657ff6252e,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SULAWESI SELATAN,195,1,2785700,6104700,3629
8a028487919cdb310191a8a5db5b29ce,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI DKI JAKARTA,38,1,2785700,6104700,850
8a028487919cdb310191a8a7642f29e9,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI KALIMANTAN UTARA,3,1,2785700,6104700,41
8a028487919cdb310191a8a8ab9929ed,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI RIAU,4,1,2785700,6104700,384
8a028487919cdb310191ab2bc1d63033,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SUMATERA BARAT,55,1,2785700,6104700,2518
8a028487919cdb310191a7fc6f40223c,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI MALUKU UTARA,3,1,2785700,6104700,71
8a028487919cdb310191a7fffb2c2253,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SULAWESI UTARA,10,1,2785700,6104700,112
8a028487919cdb310191a8441b9e23bc,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA BARAT,264,1,2785700,6104700,3975
8a028487919cdb310191a862f3b324c4,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA TENGAH,105,1,2785700,6104700,3611
8a028487919cdb310191a8657ff6252e,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SULAWESI SELATAN,195,1,2785700,6104700,3629
8a028487919cdb310191a8a5db5b29ce,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI DKI JAKARTA,38,1,2785700,6104700,850
8a028487919cdb310191a8a7642f29e9,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI KALIMANTAN UTARA,3,1,2785700,6104700,41
8a028487919cdb310191a8a8ab9929ed,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI RIAU,4,1,2785700,6104700,384
8a028487919cdb310191ab2bc1d63033,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SUMATERA BARAT,55,1,2785700,6104700,2518
8a028487919cdb310191ab2cc8fb3065,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI NUSA TENGGARA BARAT,16,1,2785700,6104700,909
8a028487919cdb310191a7fffb2c2253,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SULAWESI UTARA,10,1,2785700,6104700,112
8a028487919cdb310191a8441b9e23bc,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA BARAT,264,1,2785700,6104700,3975
8a028487919cdb310191a862f3b324c4,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA TENGAH,105,1,2785700,6104700,3611
8a028487919cdb310191a8657ff6252e,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SULAWESI SELATAN,195,1,2785700,6104700,3629
8a028487919cdb310191a8a5db5b29ce,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI DKI JAKARTA,38,1,2785700,6104700,850
8a028487919cdb310191a8a7642f29e9,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI KALIMANTAN UTARA,3,1,2785700,6104700,41
8a028487919cdb310191a8a8ab9929ed,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI RIAU,4,1,2785700,6104700,384
8a028487919cdb310191ab2bc1d63033,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SUMATERA BARAT,55,1,2785700,6104700,2518
8a028487919cdb310191ab2cc8fb3065,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI NUSA TENGGARA BARAT,16,1,2785700,6104700,909
8a028487919cdb310191ab2f97363076,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI KALIMANTAN BARAT,7,1,2785700,6104700,195
8a028487919cdb310191a8441b9e23bc,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA BARAT,264,1,2785700,6104700,3975
8a028487919cdb310191a862f3b324c4,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA TENGAH,105,1,2785700,6104700,3611
8a028487919cdb310191a8657ff6252e,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SULAWESI SELATAN,195,1,2785700,6104700,3629
8a028487919cdb310191a8a5db5b29ce,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI DKI JAKARTA,38,1,2785700,6104700,850
8a028487919cdb310191a8a7642f29e9,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI KALIMANTAN UTARA,3,1,2785700,6104700,41
8a028487919cdb310191a8a8ab9929ed,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI RIAU,4,1,2785700,6104700,384
8a028487919cdb310191ab2bc1d63033,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SUMATERA BARAT,55,1,2785700,6104700,2518
8a028487919cdb310191ab2cc8fb3065,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI NUSA TENGGARA BARAT,16,1,2785700,6104700,909
8a028487919cdb310191ab2f97363076,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI KALIMANTAN BARAT,7,1,2785700,6104700,195
8a028487919cdb310191ab7d8fee314a,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI KEPULAUAN RIAU,12,1,2785700,6104700,270
8a028487919cdb310191a862f3b324c4,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI JAWA TENGAH,105,1,2785700,6104700,3611
8a028487919cdb310191a8657ff6252e,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SULAWESI SELATAN,195,1,2785700,6104700,3629
8a028487919cdb310191a8a5db5b29ce,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI DKI JAKARTA,38,1,2785700,6104700,850
8a028487919cdb310191a8a7642f29e9,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI KALIMANTAN UTARA,3,1,2785700,6104700,41
8a028487919cdb310191a8a8ab9929ed,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI RIAU,4,1,2785700,6104700,384
8a028487919cdb310191ab2bc1d63033,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SUMATERA BARAT,55,1,2785700,6104700,2518
8a028487919cdb310191ab2cc8fb3065,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI NUSA TENGGARA BARAT,16,1,2785700,6104700,909
8a028487919cdb310191ab2f97363076,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI KALIMANTAN BARAT,7,1,2785700,6104700,195
8a028487919cdb310191ab7d8fee314a,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI KEPULAUAN RIAU,12,1,2785700,6104700,270
8a028487919cdb310191ab7dd4133157,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI ACEH,74,1,2785700,6104700,3929
8a028487919cdb310191a8657ff6252e,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI SULAWESI SELATAN,195,1,2785700,6104700,3629
8a028487919cdb310191a8a5db5b29ce,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI DKI JAKARTA,38,1,2785700,6104700,850
8a028487919cdb310191a8a7642f29e9,Kementerian Agama,CPNS,UMUM,PENYULUH AGAMA AHLI PERTAMA - PENYULUH AGAMA ISLAM,KANWIL KEMENTERIAN AGAMA PROVINSI KALIMANTAN UTARA,3,1,2785700,6104700,41
